feature_set,method,class_label,bin,bin_low,bin_high,n_samples,mean_predicted_probability,observed_frequency,absolute_gap
no_salary_hike_no_attrition,isotonic,3,2,0.1,0.2,16,0.12926240518344873,0.1875,0.058237594816551275
no_salary_hike_no_attrition,isotonic,3,3,0.2,0.30000000000000004,1,0.23361667958912283,0.0,0.23361667958912283
no_salary_hike_no_attrition,isotonic,3,6,0.5,0.6000000000000001,3,0.5150399294808689,1.0,0.48496007051913115
no_salary_hike_no_attrition,isotonic,3,7,0.6000000000000001,0.7000000000000001,1,0.6345276566247511,0.0,0.6345276566247511
no_salary_hike_no_attrition,isotonic,3,8,0.7000000000000001,0.8,2,0.7692307603550297,0.5,0.2692307603550297
no_salary_hike_no_attrition,isotonic,3,9,0.8,0.9,90,0.8740580062171038,0.8555555555555555,0.01850245066154832
no_salary_hike_no_attrition,isotonic,3,10,0.9,1.0,3,0.9370562132958816,0.6666666666666666,0.270389546629215
no_salary_hike_no_attrition,isotonic,4,1,0.0,0.1,19,0.01425777859055483,0.05263157894736842,0.03837380035681359
no_salary_hike_no_attrition,isotonic,4,2,0.1,0.2,98,0.12182761453700329,0.10204081632653061,0.019786798210472675
no_salary_hike_no_attrition,isotonic,4,3,0.2,0.30000000000000004,2,0.23076922810650893,0.5,0.2692307718934911
no_salary_hike_no_attrition,isotonic,4,4,0.30000000000000004,0.4,1,0.365472332729035,1.0,0.634527667270965
no_salary_hike_no_attrition,raw,2,1,0.0,0.1,96,0.004968701052497636,0.010416666666666666,0.00544796561416903
no_salary_hike_no_attrition,raw,2,2,0.1,0.2,2,0.14483327531551676,0.5,0.35516672468448324
no_salary_hike_no_attrition,raw,2,5,0.4,0.5,2,0.4498698257107595,0.0,0.4498698257107595
no_salary_hike_no_attrition,raw,2,7,0.6000000000000001,0.7000000000000001,1,0.6633389206170321,0.0,0.6633389206170321
no_salary_hike_no_attrition,raw,2,9,0.8,0.9,1,0.8472220719817745,1.0,0.15277792801822554
no_salary_hike_no_attrition,raw,2,10,0.9,1.0,18,0.9640837693763353,0.8888888888888888,0.07519488048744649
no_salary_hike_no_attrition,raw,3,1,0.0,0.1,18,0.0327074275452943,0.1111111111111111,0.07840368356581681
no_salary_hike_no_attrition,raw,3,2,0.1,0.2,1,0.13818421151839497,0.0,0.13818421151839497
no_salary_hike_no_attrition,raw,3,4,0.30000000000000004,0.4,1,0.3220684034287238,1.0,0.6779315965712762
no_salary_hike_no_attrition,raw,3,5,0.4,0.5,2,0.4581590694188426,0.0,0.4581590694188426
no_salary_hike_no_attrition,raw,3,6,0.5,0.6000000000000001,2,0.5594677824105749,1.0,0.44053221758942507
no_salary_hike_no_attrition,raw,3,7,0.6000000000000001,0.7000000000000001,3,0.6564891302862077,1.0,0.3435108697137923
no_salary_hike_no_attrition,raw,3,8,0.7000000000000001,0.8,6,0.742004378912557,0.6666666666666666,0.07533771224589036
no_salary_hike_no_attrition,raw,3,9,0.8,0.9,32,0.8739858442665507,0.84375,0.030235844266550682
no_salary_hike_no_attrition,raw,3,10,0.9,1.0,55,0.9447834439073363,0.8727272727272727,0.07205617118006358
no_salary_hike_no_attrition,raw,4,1,0.0,0.1,84,0.040037110867298185,0.08333333333333333,0.04329622246603514
no_salary_hike_no_attrition,raw,4,2,0.1,0.2,25,0.12395053669266161,0.16,0.036049463307338395
no_salary_hike_no_attrition,raw,4,3,0.2,0.30000000000000004,6,0.2560730748921657,0.3333333333333333,0.07726025844116763
no_salary_hike_no_attrition,raw,4,4,0.30000000000000004,0.4,3,0.34101807917014626,0.0,0.34101807917014626
no_salary_hike_no_attrition,raw,4,5,0.4,0.5,1,0.4488111242840794,0.0,0.4488111242840794
no_salary_hike_no_attrition,raw,4,6,0.5,0.6000000000000001,1,0.5629750040293934,1.0,0.4370249959706066
no_salary_hike_no_attrition,sigmoid,2,1,0.0,0.1,95,0.01695925455806375,0.010526315789473684,0.0064329387685900675
no_salary_hike_no_attrition,sigmoid,2,2,0.1,0.2,2,0.15837921648547287,0.5,0.3416207835145271
no_salary_hike_no_attrition,sigmoid,2,3,0.2,0.30000000000000004,1,0.20708367757032914,0.0,0.20708367757032914
no_salary_hike_no_attrition,sigmoid,2,4,0.30000000000000004,0.4,2,0.37344997138758684,0.0,0.37344997138758684
no_salary_hike_no_attrition,sigmoid,2,5,0.4,0.5,1,0.4969003971757059,0.0,0.4969003971757059
no_salary_hike_no_attrition,sigmoid,2,7,0.6000000000000001,0.7000000000000001,1,0.6303927586731253,1.0,0.3696072413268747
no_salary_hike_no_attrition,sigmoid,2,8,0.7000000000000001,0.8,8,0.7584073557512245,0.75,0.008407355751224532
no_salary_hike_no_attrition,sigmoid,2,9,0.8,0.9,10,0.8490707291630534,1.0,0.15092927083694663
no_salary_hike_no_attrition,sigmoid,3,1,0.0,0.1,1,0.0985566414424342,0.0,0.0985566414424342
no_salary_hike_no_attrition,sigmoid,3,2,0.1,0.2,13,0.15222857942139964,0.15384615384615385,0.0016175744247542145
no_salary_hike_no_attrition,sigmoid,3,3,0.2,0.30000000000000004,4,0.244337041368427,0.0,0.244337041368427
no_salary_hike_no_attrition,sigmoid,3,4,0.30000000000000004,0.4,1,0.3209509600224576,0.0,0.3209509600224576
no_salary_hike_no_attrition,sigmoid,3,5,0.4,0.5,1,0.45363087539613794,1.0,0.546369124603862
no_salary_hike_no_attrition,sigmoid,3,6,0.5,0.6000000000000001,3,0.5717708355098097,0.3333333333333333,0.23843750217647636
no_salary_hike_no_attrition,sigmoid,3,7,0.6000000000000001,0.7000000000000001,2,0.6531611821930134,1.0,0.34683881780698655
no_salary_hike_no_attrition,sigmoid,3,8,0.7000000000000001,0.8,13,0.747138513467683,0.8461538461538461,0.09901533268616314
no_salary_hike_no_attrition,sigmoid,3,9,0.8,0.9,63,0.8470600536557479,0.8095238095238095,0.037536244131938346
no_salary_hike_no_attrition,sigmoid,3,10,0.9,1.0,19,0.9205068581198438,1.0,0.07949314188015622
no_salary_hike_no_attrition,sigmoid,4,1,0.0,0.1,50,0.051901277549984484,0.02,0.03190127754998448
no_salary_hike_no_attrition,sigmoid,4,2,0.1,0.2,57,0.13914638908782367,0.17543859649122806,0.036292207403404386
no_salary_hike_no_attrition,sigmoid,4,3,0.2,0.30000000000000004,11,0.24932317232608267,0.18181818181818182,0.06750499050790085
no_salary_hike_no_attrition,sigmoid,4,4,0.30000000000000004,0.4,1,0.33999494523517604,0.0,0.33999494523517604
no_salary_hike_no_attrition,sigmoid,4,5,0.4,0.5,1,0.405604168453648,1.0,0.594395831546352
no_salary_hike_no_attrition,isotonic,2,1,0.0,0.1,93,0.002424458421573762,0.0,0.002424458421573762
no_salary_hike_no_attrition,isotonic,2,3,0.2,0.30000000000000004,4,0.2433562300286245,0.5,0.2566437699713755
no_salary_hike_no_attrition,isotonic,2,4,0.30000000000000004,0.4,3,0.3665557962926524,0.0,0.3665557962926524
no_salary_hike_no_attrition,isotonic,2,6,0.5,0.6000000000000001,1,0.5999593360357137,0.0,0.5999593360357137
no_salary_hike_no_attrition,isotonic,2,8,0.7000000000000001,0.8,14,0.7849394845530184,0.8571428571428571,0.07220337258983867
no_salary_hike_no_attrition,isotonic,2,10,0.9,1.0,5,0.9999999789565223,1.0,2.1043477738125205e-08
no_salary_hike_no_attrition,isotonic,3,1,0.0,0.1,5,1.0521738906843107e-08,0.0,1.0521738906843107e-08
no_salary_hike_no_attrition,isotonic,3,3,0.2,0.30000000000000004,14,0.21506050554991868,0.14285714285714285,0.07220336269277583
no_salary_hike_no_attrition,isotonic,3,5,0.4,0.5,1,0.40004065196306665,1.0,0.5999593480369334
no_salary_hike_no_attrition,isotonic,3,6,0.5,0.6000000000000001,2,0.5739596873584596,0.5,0.07395968735845959
no_salary_hike_no_attrition,isotonic,3,7,0.6000000000000001,0.7000000000000001,5,0.6666809575710853,0.8,0.1333190424289148
no_salary_hike_no_attrition,isotonic,3,8,0.7000000000000001,0.8,17,0.7417718688329756,0.7647058823529411,0.02293401351996549
no_salary_hike_no_attrition,isotonic,3,9,0.8,0.9,54,0.8520933933059255,0.8148148148148148,0.037278578491110714
no_salary_hike_no_attrition,isotonic,3,10,0.9,1.0,22,0.9336401101584083,1.0,0.06635988984159169
no_salary_hike_no_attrition,isotonic,4,1,0.0,0.1,49,0.036179084447104735,0.02040816326530612,0.015770921181798615
no_salary_hike_no_attrition,isotonic,4,2,0.1,0.2,56,0.1479483180502665,0.17857142857142858,0.030623110521162067
no_salary_hike_no_attrition,isotonic,4,3,0.2,0.30000000000000004,14,0.26226143568868837,0.14285714285714285,0.11940429283154552
no_salary_hike_no_attrition,isotonic,4,4,0.30000000000000004,0.4,1,0.32732061786741323,1.0,0.6726793821325867
no_salary_hike_no_attrition,raw,2,1,0.0,0.1,95,0.005198612566205729,0.010526315789473684,0.005327703223267955
no_salary_hike_no_attrition,raw,2,2,0.1,0.2,2,0.1221046826215253,0.0,0.1221046826215253
no_salary_hike_no_attrition,raw,2,4,0.30000000000000004,0.4,1,0.3950836136021393,0.0,0.3950836136021393
no_salary_hike_no_attrition,raw,2,7,0.6000000000000001,0.7000000000000001,2,0.6409230049621458,1.0,0.3590769950378542
no_salary_hike_no_attrition,raw,2,8,0.7000000000000001,0.8,4,0.7506331055585562,0.75,0.000633105558556224
no_salary_hike_no_attrition,raw,2,9,0.8,0.9,6,0.8605854163324961,0.8333333333333334,0.027252082999162708
no_salary_hike_no_attrition,raw,2,10,0.9,1.0,10,0.9445046878518639,0.8,0.14450468785186388
no_salary_hike_no_attrition,raw,3,1,0.0,0.1,11,0.04950456681915745,0.18181818181818182,0.1323136149990244
no_salary_hike_no_attrition,raw,3,2,0.1,0.2,6,0.14712298626161152,0.0,0.14712298626161152
no_salary_hike_no_attrition,raw,3,3,0.2,0.30000000000000004,4,0.25901823159064535,0.25,0.009018231590645354
no_salary_hike_no_attrition,raw,3,4,0.30000000000000004,0.4,1,0.3902414426571077,0.0,0.3902414426571077
no_salary_hike_no_attrition,raw,3,5,0.4,0.5,1,0.44622399974457455,0.0,0.44622399974457455
no_salary_hike_no_attrition,raw,3,6,0.5,0.6000000000000001,1,0.5911103597117655,1.0,0.4088896402882345
no_salary_hike_no_attrition,raw,3,7,0.6000000000000001,0.7000000000000001,6,0.6688053340376326,0.8333333333333334,0.16452799929570072
no_salary_hike_no_attrition,raw,3,8,0.7000000000000001,0.8,7,0.7504428325854887,0.7142857142857143,0.036157118299774416
no_salary_hike_no_attrition,raw,3,9,0.8,0.9,30,0.8534558430594105,0.9333333333333333,0.07987749027392288
no_salary_hike_no_attrition,raw,3,10,0.9,1.0,53,0.9524190492387127,0.8490566037735849,0.10336244546512774
no_salary_hike_no_attrition,raw,4,1,0.0,0.1,79,0.033339784481834576,0.10126582278481013,0.06792603830297556
no_salary_hike_no_attrition,raw,4,2,0.1,0.2,28,0.14410514471539668,0.07142857142857142,0.07267657328682525
no_salary_hike_no_attrition,raw,4,3,0.2,0.30000000000000004,7,0.26163756594337567,0.2857142857142857,0.024076719770910027
no_salary_hike_no_attrition,raw,4,4,0.30000000000000004,0.4,5,0.3363465521121676,0.2,0.13634655211216756
no_salary_hike_no_attrition,raw,4,6,0.5,0.6000000000000001,1,0.5531646556178941,1.0,0.4468353443821059
no_salary_hike_no_attrition,sigmoid,2,1,0.0,0.1,95,0.008390929883823594,0.010526315789473684,0.0021353859056500897
no_salary_hike_no_attrition,sigmoid,2,2,0.1,0.2,2,0.16713665304807898,0.0,0.16713665304807898
no_salary_hike_no_attrition,sigmoid,2,5,0.4,0.5,1,0.4232572592498829,0.0,0.4232572592498829
no_salary_hike_no_attrition,sigmoid,2,6,0.5,0.6000000000000001,1,0.565363907533802,1.0,0.43463609246619805
no_salary_hike_no_attrition,sigmoid,2,7,0.6000000000000001,0.7000000000000001,5,0.6459460810942861,0.8,0.15405391890571396
no_salary_hike_no_attrition,sigmoid,2,8,0.7000000000000001,0.8,9,0.7531878310610259,0.8888888888888888,0.1357010578278629
no_salary_hike_no_attrition,sigmoid,2,9,0.8,0.9,7,0.8419056220154147,0.7142857142857143,0.12761990772970044
no_salary_hike_no_attrition,sigmoid,3,1,0.0,0.1,4,0.08033650593554743,0.5,0.4196634940644526
no_salary_hike_no_attrition,sigmoid,3,2,0.1,0.2,9,0.15217991578605014,0.0,0.15217991578605014
no_salary_hike_no_attrition,sigmoid,3,3,0.2,0.30000000000000004,7,0.2496042825302271,0.14285714285714285,0.10674713967308425
no_salary_hike_no_attrition,sigmoid,3,4,0.30000000000000004,0.4,2,0.33926513706247824,0.0,0.33926513706247824
no_salary_hike_no_attrition,sigmoid,3,6,0.5,0.6000000000000001,1,0.5009488694636728,1.0,0.4990511305363272
no_salary_hike_no_attrition,sigmoid,3,7,0.6000000000000001,0.7000000000000001,1,0.6927006101222304,0.0,0.6927006101222304
no_salary_hike_no_attrition,sigmoid,3,8,0.7000000000000001,0.8,15,0.7743814423574528,0.8,0.02561855764254728
no_salary_hike_no_attrition,sigmoid,3,9,0.8,0.9,71,0.8607734327764238,0.8591549295774648,0.0016185031989590648
no_salary_hike_no_attrition,sigmoid,3,10,0.9,1.0,10,0.9110986891749361,1.0,0.08890131082506392
no_salary_hike_no_attrition,sigmoid,4,1,0.0,0.1,37,0.07339110220738258,0.02702702702702703,0.046364075180355555
no_salary_hike_no_attrition,sigmoid,4,2,0.1,0.2,73,0.13497803404813807,0.1232876712328767,0.011690362815261368
no_salary_hike_no_attrition,sigmoid,4,3,0.2,0.30000000000000004,9,0.21684098228872795,0.3333333333333333,0.11649235104460537
no_salary_hike_no_attrition,sigmoid,4,4,0.30000000000000004,0.4,1,0.3057735897662223,1.0,0.6942264102337776
no_salary_hike_no_attrition,isotonic,2,1,0.0,0.1,93,1.01763113053631e-08,0.010752688172043012,0.010752677995731706
no_salary_hike_no_attrition,isotonic,2,2,0.1,0.2,1,0.16574635047865102,0.0,0.16574635047865102
no_salary_hike_no_attrition,isotonic,2,3,0.2,0.30000000000000004,3,0.20432908764029592,0.0,0.20432908764029592
no_salary_hike_no_attrition,isotonic,2,4,0.30000000000000004,0.4,1,0.3434998582722282,0.0,0.3434998582722282
no_salary_hike_no_attrition,isotonic,2,7,0.6000000000000001,0.7000000000000001,1,0.6287200752547786,1.0,0.3712799247452214
no_salary_hike_no_attrition,isotonic,2,9,0.8,0.9,10,0.8389863115347789,0.8,0.03898631153477883
no_salary_hike_no_attrition,isotonic,2,10,0.9,1.0,11,0.9462700765780979,0.8181818181818182,0.1280882583962797
no_salary_hike_no_attrition,isotonic,3,1,0.0,0.1,21,0.060094858782019575,0.14285714285714285,0.08276228407512327
no_salary_hike_no_attrition,isotonic,3,4,0.30000000000000004,0.4,1,0.3072601907579771,0.0,0.3072601907579771
no_salary_hike_no_attrition,isotonic,3,6,0.5,0.6000000000000001,1,0.5976541906485316,1.0,0.40234580935146835
no_salary_hike_no_attrition,isotonic,3,7,0.6000000000000001,0.7000000000000001,3,0.6937685301275164,1.0,0.3062314698724836
no_salary_hike_no_attrition,isotonic,3,8,0.7000000000000001,0.8,2,0.7366323370279557,0.5,0.23663233702795572
no_salary_hike_no_attrition,isotonic,3,9,0.8,0.9,87,0.8568979709226346,0.8620689655172413,0.0051709945946066815
no_salary_hike_no_attrition,isotonic,3,10,0.9,1.0,5,0.9504455160358599,0.8,0.15044551603585987
no_salary_hike_no_attrition,isotonic,4,1,0.0,0.1,24,0.03596330955615482,0.0,0.03596330955615482
no_salary_hike_no_attrition,isotonic,4,2,0.1,0.2,95,0.14005900980169472,0.1368421052631579,0.003216904538536819
no_salary_hike_no_attrition,isotonic,4,3,0.2,0.30000000000000004,1,0.25765845774501667,1.0,0.7423415422549833
no_salary_hike_no_attrition,raw,2,1,0.0,0.1,92,0.007233190414131241,0.0,0.007233190414131241
no_salary_hike_no_attrition,raw,2,2,0.1,0.2,2,0.17609942518311106,0.5,0.32390057481688894
no_salary_hike_no_attrition,raw,2,3,0.2,0.30000000000000004,1,0.28811310863157785,0.0,0.28811310863157785
no_salary_hike_no_attrition,raw,2,4,0.30000000000000004,0.4,2,0.3333644500607625,0.0,0.3333644500607625
no_salary_hike_no_attrition,raw,2,5,0.4,0.5,2,0.44547227091199304,0.0,0.44547227091199304
no_salary_hike_no_attrition,raw,2,6,0.5,0.6000000000000001,2,0.5859804640480926,0.5,0.08598046404809256
no_salary_hike_no_attrition,raw,2,8,0.7000000000000001,0.8,1,0.7582887950667083,1.0,0.24171120493329168
no_salary_hike_no_attrition,raw,2,9,0.8,0.9,5,0.8474883074639136,1.0,0.15251169253608643
no_salary_hike_no_attrition,raw,2,10,0.9,1.0,13,0.9386660206960796,0.9230769230769231,0.0155890976191565
no_salary_hike_no_attrition,raw,3,1,0.0,0.1,13,0.057119171498030065,0.07692307692307693,0.019803905425046862
no_salary_hike_no_attrition,raw,3,2,0.1,0.2,6,0.14065579454429813,0.0,0.14065579454429813
no_salary_hike_no_attrition,raw,3,4,0.30000000000000004,0.4,1,0.36256181113237707,0.0,0.36256181113237707
no_salary_hike_no_attrition,raw,3,5,0.4,0.5,2,0.4119801925177885,1.0,0.5880198074822115
no_salary_hike_no_attrition,raw,3,6,0.5,0.6000000000000001,3,0.5485763440633158,1.0,0.4514236559366842
no_salary_hike_no_attrition,raw,3,7,0.6000000000000001,0.7000000000000001,12,0.6623493996182568,1.0,0.3376506003817432
no_salary_hike_no_attrition,raw,3,8,0.7000000000000001,0.8,8,0.7770466922822417,0.875,0.09795330771775834
no_salary_hike_no_attrition,raw,3,9,0.8,0.9,16,0.853980424288843,0.75,0.10398042428884302
no_salary_hike_no_attrition,raw,3,10,0.9,1.0,59,0.9490196363371491,0.847457627118644,0.10156200921850511
no_salary_hike_no_attrition,raw,4,1,0.0,0.1,91,0.03618052945127711,0.0989010989010989,0.0627205694498218
no_salary_hike_no_attrition,raw,4,2,0.1,0.2,11,0.15102187797383523,0.2727272727272727,0.12170539475343747
no_salary_hike_no_attrition,raw,4,3,0.2,0.30000000000000004,8,0.2295608830833803,0.125,0.1045608830833803
no_salary_hike_no_attrition,raw,4,4,0.30000000000000004,0.4,8,0.3386779923515139,0.0,0.3386779923515139
no_salary_hike_no_attrition,raw,4,5,0.4,0.5,1,0.4498357100796817,0.0,0.4498357100796817
no_salary_hike_no_attrition,raw,4,6,0.5,0.6000000000000001,1,0.5776491087994963,0.0,0.5776491087994963
no_salary_hike_no_attrition,sigmoid,2,1,0.0,0.1,94,0.002862295777671463,0.010638297872340425,0.0077760020946689625
no_salary_hike_no_attrition,sigmoid,2,2,0.1,0.2,2,0.17581818174838892,0.0,0.17581818174838892
no_salary_hike_no_attrition,sigmoid,2,3,0.2,0.30000000000000004,2,0.26553773806533076,0.0,0.26553773806533076
no_salary_hike_no_attrition,sigmoid,2,4,0.30000000000000004,0.4,1,0.367332142335465,0.0,0.367332142335465
no_salary_hike_no_attrition,sigmoid,2,5,0.4,0.5,2,0.4687693874473756,0.5,0.03123061255262438
no_salary_hike_no_attrition,sigmoid,2,7,0.6000000000000001,0.7000000000000001,2,0.6577973017021209,1.0,0.3422026982978791
no_salary_hike_no_attrition,sigmoid,2,8,0.7000000000000001,0.8,10,0.7494389513138954,0.9,0.15056104868610465
no_salary_hike_no_attrition,sigmoid,2,9,0.8,0.9,7,0.8305584841634415,1.0,0.16944151583655853
no_salary_hike_no_attrition,sigmoid,3,1,0.0,0.1,2,0.0771699419671632,0.0,0.0771699419671632
no_salary_hike_no_attrition,sigmoid,3,2,0.1,0.2,11,0.1507514583965073,0.09090909090909091,0.05984236748741639
no_salary_hike_no_attrition,sigmoid,3,3,0.2,0.30000000000000004,6,0.2325636047679437,0.0,0.2325636047679437
no_salary_hike_no_attrition,sigmoid,3,5,0.4,0.5,2,0.44382235754756644,0.5,0.05617764245243356
no_salary_hike_no_attrition,sigmoid,3,6,0.5,0.6000000000000001,1,0.5741756952940118,1.0,0.4258243047059882
no_salary_hike_no_attrition,sigmoid,3,7,0.6000000000000001,0.7000000000000001,2,0.6511435354846977,1.0,0.3488564645153023
no_salary_hike_no_attrition,sigmoid,3,8,0.7000000000000001,0.8,6,0.761666351895346,1.0,0.23833364810465396
no_salary_hike_no_attrition,sigmoid,3,9,0.8,0.9,64,0.8626326627054356,0.8125,0.05013266270543559
no_salary_hike_no_attrition,sigmoid,3,10,0.9,1.0,26,0.9126045682964966,0.9230769230769231,0.010472354780426518
no_salary_hike_no_attrition,sigmoid,4,1,0.0,0.1,51,0.07604905530397163,0.0392156862745098,0.03683336902946183
no_salary_hike_no_attrition,sigmoid,4,2,0.1,0.2,66,0.13426455597147155,0.16666666666666666,0.03240211069519511
no_salary_hike_no_attrition,sigmoid,4,3,0.2,0.30000000000000004,3,0.233734361081097,0.0,0.233734361081097
no_salary_hike_no_attrition,isotonic,2,1,0.0,0.1,97,0.0007610343575898933,0.010309278350515464,0.00954824399292557
no_salary_hike_no_attrition,isotonic,2,3,0.2,0.30000000000000004,1,0.28315108539970407,0.0,0.28315108539970407
no_salary_hike_no_attrition,isotonic,2,4,0.30000000000000004,0.4,1,0.36952237850314135,0.0,0.36952237850314135
no_salary_hike_no_attrition,isotonic,2,7,0.6000000000000001,0.7000000000000001,2,0.6488185862580327,0.5,0.14881858625803268
no_salary_hike_no_attrition,isotonic,2,8,0.7000000000000001,0.8,2,0.7491403278752179,1.0,0.2508596721247821
no_salary_hike_no_attrition,isotonic,2,9,0.8,0.9,6,0.8421451963220782,1.0,0.15785480367792182
no_salary_hike_no_attrition,isotonic,2,10,0.9,1.0,11,0.9810508291285184,0.9090909090909091,0.07195992003760932
no_salary_hike_no_attrition,isotonic,3,1,0.0,0.1,12,0.015666378614872734,0.08333333333333333,0.0676669547184606
no_salary_hike_no_attrition,isotonic,3,2,0.1,0.2,7,0.1416353252058765,0.0,0.1416353252058765
no_salary_hike_no_attrition,isotonic,3,3,0.2,0.30000000000000004,2,0.2883638161146811,0.5,0.2116361838853189
no_salary_hike_no_attrition,isotonic,3,4,0.30000000000000004,0.4,1,0.39999999520000007,1.0,0.6000000047999999
